track,artist,seeds,spotify_id,genre,acousticness,danceability,energy,liveness,loudness,tempo,valence
Badlands Flashback,Bruce Cockburn,['thoughtful'],47Ei9KxFbaD9XFlVQt6asr,rock,0.737,0.44,0.558,0.0984,-14.029,151.76,0.549
So Worn Out,Ida,['thoughtful'],5kSWHilPx0JRdZR3jLEqEb,indie,0.938,0.526,0.111,0.12,-20.195,62.497,0.474
Runaway,Boomkat,['thoughtful'],4MP54adXImb5QElxVXMwsL,pop,0.0557,0.762,0.612,0.105,-6.593,109.986,0.878
Solid as a Rock,Bim Sherman,['thoughtful'],6JhNyiWvVZ8G3kZYjxGvVY,reggae,0.268,0.59,0.464,0.171,-13.044,129.659,0.299
Der blaue Planet,Udo Lindenberg,['thoughtful'],6hLAZ2S9FLnYchH224a8Cp,pop,0.0959,0.679,0.765,0.251,-12.447,92.052,0.864
Freiheit,Söhne Mannheims,['thoughtful'],6S6BQYBxgmRxSG0F91pBD8,pop,0.286,0.6,0.579,0.118,-6.623,133.969,0.387
All Men Are Hungry,Steve Harley & Cockney Rebel,['thoughtful'],039K9kZcDsiQC86ggYtInl,rock,0.254,0.711,0.714,0.137,-10.741,125.493,0.748
In This Room,Leslie Tucker,['thoughtful'],7mzXPV7M08XIjz4qtAzYqw,jazz,0.882,0.281,0.175,0.0989,-13.137,174.222,0.366
Better Than Ever,Yuppie Flu,['thoughtful'],2WwGeWcWntePrR9A6lJkgQ,indie,0.000151,0.536,0.939,0.165,-3.432,118.038,0.2
Money for Food,Barbie's Cradle,['thoughtful'],5PNtfJQtNgXim7K9QFsGy9,pop,0.584,0.668,0.662,0.345,-7.934,150.453,0.889
The Cursing Choir,The Envy Corps,['thoughtful'],6ifwhCvrrnk2wiKhMHmB8p,indie,0.959,0.389,0.321,0.339,-14.209,143.956,0.259
Surrender,Vineyard UK,['thoughtful'],6j6Ml13fFt18dWan7a8SVn,rock,0.0368,0.432,0.304,0.305,-10.272,132.012,0.14
As Dusk Falls,Fariborz Lachini,['thoughtful'],6ezEPr4jHzCNdpaXwc2Hgr,piano,0.994,0.47,0.0493,0.0883,-23.205,131.698,0.322
Broken,Antigone Rising,['thoughtful'],1fWhxEGHT37f8mGK4VHcRe,rock,0.56,0.349,0.391,0.692,-9.486,154.867,0.348
The Dance,Barbie's Cradle,['thoughtful'],16T0sWhqBnCtQzUyMYPOzA,pop,0.581,0.701,0.493,0.109,-10.927,129.857,0.622
Neustart,Söhne Mannheims,['thoughtful'],2qkEFmSDhiLCyAEns1oIxG,pop,0.246,0.584,0.654,0.111,-7.254,147.027,0.772
Surrounded By Sage,Sunshine Blind,['thoughtful'],2HFWSfxyUQIXYBAWLyXeRM,chill,0.0421,0.565,0.548,0.146,-5.921,75.519,0.217
Sainte,Maurice Ravel,['thoughtful'],0Rqueuyc839z4XXfwO21GB,classical,0.988,0.299,0.015,0.0826,-31.937,72.137,0.0396
Sunlight Through the Mist,Fariborz Lachini,['thoughtful'],5if8wS0araeLvKWMLiUdiF,piano,0.993,0.358,0.0381,0.119,-22.961,173.608,0.359
Buildings,Jenny Omnichord,['thoughtful'],6GAfe2RGO95QwjXvrNtcOF,indie,0.236,0.597,0.501,0.0864,-12.852,107.982,0.275
A Leaf's Caress,Fariborz Lachini,['thoughtful'],1ljwPqIgUo5iW4H0ovcQFv,piano,0.995,0.365,0.104,0.104,-22.546,63.679,0.352
Soldat,Peter Maffay,['thoughtful'],4KgqugQpwluD4DFlFsTXb1,rock,0.0372,0.73,0.84,0.115,-8.767,126.084,0.76
Ironic,Michelle Marsh,['thoughtful'],7qoh5eMxZW8aDxBsx0sIBI,chill,0.248,0.533,0.453,0.361,-9.612,160.056,0.352
Mona Lisa and Mad Hatters,Elton John,['thoughtful'],5XY9FK0mB0BS0u8YB2ehN9,piano,0.853,0.512,0.347,0.106,-11.222,128.525,0.41
Solche Tage,Purple Schulz,['thoughtful'],6BIalNn0QNEtOxjpvv8tQB,pop,0.576,0.747,0.581,0.111,-11.126,119.685,0.897
Freiheit,Westernhagen,['thoughtful'],6To9fZuSGJApjIP9CZJJda,pop,0.649,0.68,0.0852,0.106,-24.196,75.055,0.341
True Gentleman,Leslie Tucker,['thoughtful'],7DIaWLEdmYRQQKk3CuH6to,country,0.228,0.459,0.43,0.0899,-11.482,113.839,0.311
Strike Me Pink,Debbie Harry,['thoughtful'],0jMeslk59nC1CIOJ8YxFOG,pop,0.206,0.649,0.46,0.17,-11.933,126.01,0.725
fire coming out of the monkeys head,Gorillaz,['thoughtful'],1S9tfxdFr4TqoqA14gnKj3,alternative,0.333,0.769,0.621,0.157,-7.874,100.25,0.649
Un Deseo,Cultura Profetica,['thoughtful'],0d70EuIo3ziqTj5LvMYZCl,reggae,0.234,0.923,0.592,0.109,-4.878,127.969,0.953
You're Just A Baby,Belle and Sebastian,['whimsical'],3nWHIS8F8SsjwhXp4nBOyS,indie,0.113,0.506,0.707,0.0912,-9.23,154.749,0.83
Robot,The Futureheads,['whimsical'],3dn7AZt6ss8jld8vZ8WoIj,indie,0.231,0.437,0.956,0.0809,-2.928,161.838,0.818
New Coke,Deltron 3030,['whimsical'],6tQUl1w5qZifjObjHUxnX5,hip-hop,0.465,0.675,0.67,0.193,-13.941,192.286,0.345
For We Are the King of the Boudoir,The Magnetic Fields,['whimsical'],5fdhJm8597oqSGk8wYfui2,indie,0.872,0.562,0.296,0.288,-10.472,141.962,0.64
Plenty of Paper,Eisley,['whimsical'],6QxtxchVNg0sazPhujOT3o,indie,0.171,0.394,0.835,0.174,-4.012,178.066,0.658
Be My Head,The Flaming Lips,"['whimsical', 'trippy']",5nHvssFyNSFDNqhYsDhWwu,indie,1.06E-05,0.407,0.868,0.152,-7.47,131.313,0.762
The Clockwise Witness,DeVotchKa,['whimsical'],4gtNmRW2N0dX71Et25HhRQ,indie,0.155,0.678,0.652,0.244,-9.129,139.972,0.736
Sherry Fraser,Marcy Playground,['whimsical'],2mYHCkPg6kvBCRQPdK0QPo,alternative,0.226,0.591,0.417,0.146,-10.453,76.716,0.335
Fun Loving Nun,of Montreal,['whimsical'],1s4P1EvrXb8u39QFRhliML,alternative,0.000702,0.404,0.794,0.0585,-7.473,109.719,0.575
Pipes of Peace,Paul McCartney,"['whimsical', 'soft']",6SRTJV0dBrK2oNV6ZOJzgj,pop,0.167,0.369,0.413,0.116,-14.386,94.287,0.406
Vega-Tables,Brian Wilson,"['whimsical', 'quirky']",4Sz3xCdgZiFcz1819gzkgV,rock,0.524,0.397,0.415,0.412,-7.929,162.497,0.544
Art Snob Solutions,of Montreal,['whimsical'],76RH7kMVjsbQT0dy8MeaYk,indie,0.675,0.605,0.911,0.745,-4.248,120.017,0.441
Sewn Up,Rogue Wave,['whimsical'],5Qdfcu1KsruN2C1R9dRzLm,indie,0.0726,0.476,0.627,0.143,-9.718,112.784,0.412
Spy On You,Deerhoof,['whimsical'],5UnmUA8VYJU7CLndmONDrl,indie,0.353,0.643,0.608,0.122,-8.163,105.578,0.692
Good Morning Mr. Edminton,of Montreal,['whimsical'],1gyhfZxonQcA9cNeSEPD8g,indie,0.457,0.519,0.754,0.398,-6.011,140.041,0.669
The Animal World,Grandaddy,['whimsical'],50tk4qOrA7aJTFrOk00zE6,indie,0.056,0.104,0.504,0.433,-8.249,174.496,0.0642
Nickee Coco and the Invisible Tree,of Montreal,['whimsical'],6m2BttAsVeDBQimS5ZzhxM,indie,0.125,0.277,0.726,0.109,-7.121,121.821,0.468
Wrap Your Troubles in Dreams,Bing Crosby,['whimsical'],38Aohmwnul8lkp6EpRV50X,jazz,0.971,0.356,0.131,0.419,-16.166,84.326,0.296
SpongeBob & Patrick Confront The Psychic Wall Of Energy,The Flaming Lips,['whimsical'],14bK53FOW6YL2N0fuJCtQy,soundtrack,0.237,0.668,0.843,0.395,-7.24,100.02,0.942
The Couple's First Kiss,of Montreal,['whimsical'],4f0l9ji2by4sMSy5ciWoe6,indie,0.992,0.393,0.355,0.339,-13.84,118.93,0.584
Another Wasted Night,Bishop Allen,['whimsical'],0zuGY4HG7c4GbjNl5fDik0,indie,0.241,0.65,0.7,0.152,-8.092,124.156,0.96
I Am Azerrad,Tubelord,['whimsical'],42jNnak7JwXoF7nQIqDfUA,indie,0.0613,0.407,0.795,0.157,-5.674,180.128,0.564
Does Your Cat Have a Mustache?,The Format,['whimsical'],3seLQnVdx9RMlEnH5MxTF9,indie,0.506,0.526,0.606,0.0555,-7.018,99.98,0.429
Shave,Enon,['whimsical'],42xPNqH7KusaU6X83nReGR,indie,0.0653,0.808,0.428,0.115,-8.778,101.459,0.791
Being Tyler,Lambchop,['whimsical'],5f91ybeDCatcxUavwG8qh2,indie,0.0167,0.27,0.509,0.112,-12.373,91.824,0.473
Bijt Mijn Tong Af,Spinvis,"['whimsical', 'peaceful']",0zBZWnBx4URTFqXeeTAQqa,indie,0.0045,0.581,0.618,0.263,-8.145,132.019,0.441
Money In the Afterlife,Saturday Looks Good To Me,['whimsical'],2ppRu9LSyhOmHtGCluXoYR,indie,0.00216,0.592,0.526,0.0746,-10.361,144.296,0.5
Seven Sisters,Tori Amos,['whimsical'],0UVlVdebKIjLqbz2gznWR3,alternative,0.99,0.467,0.243,0.102,-16.137,102.534,0.435
Big Rock Candy Mountain,Burl Ives,['whimsical'],1e0i5HwYBT4Lt2P1cjE1gZ,country,0.963,0.63,0.0589,0.273,-18.238,78.99,0.492
Jimmy,Boogie Down Productions,['whimsical'],1Gw6Yikl6RbMfHXXYKhX8F,hip-hop,0.114,0.83,0.84,0.316,-7.025,101.822,0.679
Eine sonnige Nacht,Tomte,['whimsical'],2DqTW23wsmuvFxYfB6BEkh,indie,0.602,0.326,0.582,0.0613,-8.091,91.154,0.273
True Friends Don't Want to Do Things Like That,of Montreal,['whimsical'],6mKM8eMT11osZLTg6KUF00,indie,0.295,0.314,0.375,0.146,-10.091,125.986,0.177
Bears,Lyle Lovett,"['whimsical', 'rollicking', 'peaceful']",1T2LKYCOibst7oMBDEEDKd,country,0.113,0.607,0.636,0.0835,-8.843,97.709,0.373
Half-Awake (Deb),Someone Still Loves You Boris Yeltsin,['whimsical'],60Yo2cBehoR0zlx6aTNmZr,indie,0.543,0.498,0.524,0.0763,-12.066,158.638,0.783
The Past That Suits You Best,The Delgados,['whimsical'],7EZJc5TP6hMC8bKglAYw9B,alternative,0.303,0.319,0.536,0.137,-11.499,97.419,0.127
Billie Jean,The Lost Fingers,['whimsical'],1E65qa1GLRbgdaPWb0VZtW,jazz,0.366,0.738,0.605,0.213,-6.214,122.874,0.911
Religion,Philip Glass,['whimsical'],3wqZDtHVq8sNeNf6ht3InA,soundtrack,0.834,0.786,0.215,0.0952,-19.43,120.022,0.108
Crocodile Shoes,Jimmy Nail,['whimsical'],6klq0sVGaBzd8c5ObzKsjT,country,0.0259,0.615,0.476,0.0731,-12.122,121.266,0.448
Momento Mori,Dessa,['whimsical'],2gYryEo7KZlq7wX2DPOE83,hip-hop,0.217,0.862,0.817,0.0732,-5.044,106.556,0.326
With Plenty of Money and You,Count Basie,['whimsical'],00cr1fLWx8gH42doAoHAvh,jazz,0.777,0.485,0.581,0.344,-10.639,130.613,0.747
Mr. Punch,Future Bible Heroes,['whimsical'],78WigUWo3RsnUejLltsr7l,indie,0.679,0.635,0.879,0.129,-6.216,122.028,0.308
Paintball's Coming Home,Half Man Half Biscuit,['whimsical'],1ujN5kx21tnvNvMlZKBmmV,indie,0.807,0.592,0.342,0.126,-7.144,64.759,0.176
Reunion,Bobbie Gentry,['whimsical'],73GsGnNiWy7pbWny8ZWG5G,country,0.373,0.687,0.416,0.0676,-11.132,99.632,0.881
Sabre Dance,Les Baxter,['whimsical'],1iO4ztTBseKVzjE44Qun94,jazz,0.242,0.452,0.604,0.229,-12.198,85.983,0.724
Goldstar,Starlight Mints,['whimsical'],7iY3QWoEvfVB18h4pDnvbc,indie,0.15,0.412,0.541,0.0889,-6.693,170.68,0.546
Sudden Ray of Hope,Mercury Rev,['whimsical'],3KNNfeyUvjaYvI7EokVqq4,pop,0.00039,0.265,0.788,0.376,-8.188,92.648,0.61
Bald Head,Professor Longhair,['whimsical'],7heDc8lg3Ur007gzyLWZfP,blues,0.0701,0.55,0.895,0.193,-7.021,91.177,0.828
Here Comes One,Lavender Diamond,['whimsical'],4W5C4uJ4uRoOc7TI0jgiIK,indie,0.398,0.622,0.705,0.0734,-4.123,119.205,0.612
Building A Family,Mark Isham,['whimsical'],2F1LGCaCUMELf9I6zDkVm3,soundtrack,0.972,0.597,0.141,0.368,-20.708,124.442,0.44
Las Vecinas,Alberto Iglesias,['whimsical'],5jyPwizGLptWNfLdNhIPFf,soundtrack,0.662,0.435,0.221,0.081,-19.576,80.588,0.379
Funky Butt,Mississippi John Hurt,['whimsical'],1GjyJZIGDqOuracwFE8RZM,blues,0.823,0.474,0.107,0.212,-27.346,172.472,0.814
Sand,The Concretes,['whimsical'],29ywlAuZ6k66s3n0EFfBs1,indie,0.0537,0.364,0.434,0.102,-7.419,92.967,0.247
The Way On,The Owls,['whimsical'],2wHeufTHVgCbtfXcX9IwLe,indie,0.533,0.518,0.579,0.192,-9.086,92.45,0.424
(Still) Terminally Ambivalent Over You,The Real Tuesday Weld,['whimsical'],2cHX3i5AWdiRWOpLPtPF2e,jazz,0.24,0.623,0.826,0.112,-4.822,181.922,0.481
Ondine,Maurice Ravel,['whimsical'],2ajYJN4dTsp302R945kJCJ,classical,0.979,0.145,0.0281,0.0697,-32.451,62.812,0.035
No Bulbs 3,The Fall,['whimsical'],31gbiAXnDRQT9DM6IVfJd4,indie,0.0177,0.439,0.875,0.227,-8.532,152.521,0.737
Monkey Talk,Lene Lovich,['whimsical'],263cXhEjspsZgdHGxoKCS8,rock,0.0187,0.786,0.477,0.0836,-11.996,129.296,0.784
Playboy to a Man,Elvis Costello,['whimsical'],0sU3BKG84C024Aobndn9oy,rock,0.00197,0.531,0.935,0.285,-6.791,143.238,0.749
Melt Away,Brian Wilson,['whimsical'],7wIkZDkDuW5nKV5Y7ODa4z,pop,0.595,0.27,0.53,0.0982,-5.458,83.839,0.42
Button up Your Overcoat,Ruth Etting,['whimsical'],3c9SDdo70fvpr5HiknKw2K,jazz,0.968,0.664,0.16,0.0699,-12.582,175.734,0.783
Love You Til Tuesday,David Bowie,['whimsical'],6zeya8CdFZE9IjogDjNFL3,pop,0.774,0.542,0.346,0.0651,-15.528,148.984,0.834
Surf Dracula,The Apemen,['whimsical'],0sYKL7CXbndN1ER2m9ujxe,rock,1.09E-05,0.272,0.776,0.103,-4.425,100.651,0.467
The Cat Loves The Mouse,The Beautiful South,['whimsical'],1UNqE4QDuTZToB1brqjVe2,pop,0.269,0.637,0.682,0.276,-5.802,134.507,0.625
Cement Mixer,Slim Gaillard,['whimsical'],4KS7G93UYoYGiAdIApXUTa,jazz,0.991,0.759,0.0995,0.128,-19.267,125.469,0.549
Hadacol Bounce,Professor Longhair,['whimsical'],0gqFIGZOaXMo4qpFymjwcc,blues,0.988,0.602,0.421,0.124,-9.053,108.327,0.718
We Live in Philly,DJ Jazzy Jeff,['whimsical'],3ZJ9qU2JEs9pY2CYXgK9uS,hip-hop,0.126,0.701,0.7,0.237,-9.442,94.042,0.489
Drunken Master,General Echo,['whimsical'],3MioutTid6Xhi7ke9eZOtW,reggae,0.0371,0.823,0.547,0.0619,-14.883,75.992,0.839
We Should Have Never Lived Like We Were Skyscrapers (Stephen Snydacker Mix),Chin Up Chin Up,['whimsical'],2QIXPfetl60dfmyhWRV6wt,indie,0.412,0.282,0.824,0.201,-8.787,84.124,0.237
Selbourne Wood,Adrian Johnston,['whimsical'],0ZlIcMnOEjtYZMQZ9fxlZh,soundtrack,0.96,0.383,0.0734,0.114,-21.388,109.812,0.122
Blouse Du Dentiste,Henri Salvador,['whimsical'],3ahAaSpn5AXjPRXxodONGE,blues,0.586,0.49,0.292,0.195,-10.866,85.824,0.615
Flat Foot Floogie,Slim Gaillard,['whimsical'],6k3cKHcpwj3ydRTvrPzymz,jazz,0.831,0.805,0.402,0.385,-12.439,87.964,0.87
The Battle Of All Saints Road,Big Audio Dynamite,['whimsical'],78ES8LWZbo4kSMrakgFk0v,rock,0.108,0.728,0.494,0.111,-13.073,94.64,0.87
Big Women on the Shelves,Lee Feldman,['whimsical'],6qDKMcwuOIQL7aKaSuilkK,piano,0.575,0.546,0.475,0.106,-11.843,136.504,0.508
Panama,Sailor,['whimsical'],20DqtTdVYwjYT5oQ1QACsa,pop,0.0794,0.382,0.908,0.269,-6.374,177.025,0.57
Pal-Yat-Chee,Spike Jones,['whimsical'],1q8fQqR7FWWaHCnwCUbBrS,classical,0.894,0.736,0.28,0.0754,-10.771,118.388,0.652
Still,Lake Trout,['whimsical'],3rJKsFwRzNG0RElW45gz0N,indie,0.696,0.489,0.326,0.11,-12.143,120.476,0.195
Tugboat,Portastatic,['whimsical'],4HluukWgz49AlGCV5SZY4V,indie,0.00552,0.255,0.737,0.695,-7.297,118.271,0.305
Body & Soul,Art Tatum,['whimsical'],0EDuw3Ts4viErjIjBmovf9,jazz,0.99,0.411,0.203,0.114,-17.33,75.172,0.252
Inside the Mansion,John Williams,['whimsical'],6RzCLaOIQMLTXEa2aDNjFy,soundtrack,0.932,0.0707,0.00422,0.069,-42.66,74.74,0.0396
Exclusive,Jill Cunniff,['whimsical'],0ymJ5mRVbpMvratB6CyHnh,indie,0.00103,0.649,0.943,0.12,-3.535,125.058,0.833
Attila the Honey,Candypants,['whimsical'],6gwX4oQYF1cJGhONnQosq1,indie,0.263,0.572,0.642,0.112,-5.939,166.246,0.725
Van Lingle Mungo,Dave Frishberg,['whimsical'],2XIrdqhwnYVhghFJ9WwZFd,jazz,0.819,0.626,0.502,0.194,-9.399,145.063,0.552
Arabesque No. 2 In G Minor,Claude Debussy,['whimsical'],574sXAPJCdTdFM50CNAbNd,classical,0.988,0.297,0.117,0.15,-24.635,78.078,0.121
Art Lover,Sarah Dougher,['whimsical'],1epoP4f1LStJ1XAPwaSf0x,pop,0.704,0.688,0.554,0.0411,-13.015,142.359,0.742
First Time to New Orleans,Imaginary Johnny,['whimsical'],1VrfkFqUwFwyrz4sbKBCVr,indie,0.511,0.548,0.535,0.0767,-9.64,145.439,0.498
Main Title Overture,Brian Tyler,['whimsical'],6l3GhXu7ZpJJMzVFiPS8RK,soundtrack,0.752,0.28,0.315,0.142,-14.45,118.989,0.131
Juicy Lucy,Tabou Combo,['whimsical'],18VsEoxnXejxLRMaSVqH8X,reggae,0.00858,0.709,0.937,0.0859,-5.64,112.962,0.759
Stolen Materia,Nobuo Uematsu,['whimsical'],5sinYNi6YmWx3nRhwmhavB,soundtrack,0.963,0.947,0.375,0.11,-17.756,112.097,0.94
Horrible Credits,Instrumental,['whimsical'],7GDbni9ZHuXpt0Yq9tTsNw,soundtrack,0.942,0.59,0.615,0.121,-10.065,123.001,0.16
Lovers Never Die,Just Another Snake Cult,['whimsical'],0eSagPN7AHGh9rPlt8qtbL,indie,0.624,0.274,0.428,0.167,-9.344,174.251,0.624
Yes,Coldplay,['atmospheric'],04zfFfRMXegKi4mMkGMeze,alternative,0.00884,0.162,0.807,0.187,-6.277,161.577,0.227
Stop Whispering,Radiohead,['atmospheric'],2zYmvi3w2T8a9Ckrv21bvW,alternative,0.000849,0.212,0.696,0.129,-10.059,122.37,0.298
Try,The xx,['atmospheric'],0PgejWYSlSaTwzxwCI15pW,indie,0.638,0.558,0.181,0.0887,-18.213,96.004,0.116
Tides,The xx,['atmospheric'],12DE4ela8kEMRNIEYEhKy2,indie,0.727,0.714,0.212,0.0644,-13.178,99.033,0.356
Hold My Liquor,Kanye West,['atmospheric'],5nIu0VwPOsjkF61zfevLKh,hip-hop,0.0194,0.497,0.322,0.115,-10.358,106.976,0.04
Approaching Pavonis Mons by Balloon (Utopia Planitia),The Flaming Lips,"['atmospheric', 'trippy']",7zq5lyei1uoskShdtxQO1o,rock,0.000116,0.418,0.729,0.102,-4.131,166.454,0.279
"Year One, One UFO",M83,['atmospheric'],6QOfkcfdrEZ2nwi5R9KJTK,indie,4.49E-05,0.414,0.903,0.158,-6.823,147.047,0.369
Mirror Maru,Cashmere Cat,['atmospheric'],52Pp8J18LYkyWL9OXhRUZh,chill,0.352,0.781,0.718,0.0981,-6.559,129.956,0.154
Death of a Disco Dancer,The Smiths,['atmospheric'],1Nov3Bi6sKCDnnuhjPJTCY,indie,0.0134,0.26,0.864,0.0924,-7.599,171.035,0.56
Blues From Down Here,TV on the Radio,['atmospheric'],0nY8eeWWZj2p0gUzTv7boe,indie,0.0385,0.208,0.877,0.185,-8.039,180.095,0.383
The Sun,Portugal. The Man,['atmospheric'],5lfp2QjgatdihCll6tFlMA,indie,0.539,0.594,0.648,0.103,-6.093,77.022,0.539
Rebel Rebel,Seu Jorge,['atmospheric'],5mZYRyOPWVlTtPGWHJCbAL,soundtrack,0.884,0.778,0.206,0.142,-15.625,120.347,0.571
A Thousand Years,Sting,['atmospheric'],4zYdvcaguqCfG5IcRLpfd4,rock,0.37,0.605,0.437,0.11,-10.473,81.964,0.329
Your Eyes,Bombay Bicycle Club,['atmospheric'],4VSXCvqSezLdA8mMNIXq0F,indie,0.00919,0.478,0.921,0.0891,-6.315,145.742,0.627
The Long Island Sound,Beirut,['atmospheric'],5K8ooge4MslVyE6Nlqvslv,indie,0.966,0.277,0.659,0.766,-17.479,58.048,0.532
Apocalypso,Mew,['atmospheric'],4qxtrnO2qSOGa4sz8JEuzO,indie,8.05E-06,0.501,0.92,0.364,-5.03,120.845,0.148
The Mood,Kid Cudi,['atmospheric'],4yCuBvbBvoJ9eVE7QB2Rkg,hip-hop,0.778,0.855,0.825,0.163,-5.964,119.962,0.68
Stripsearch,Faith No More,['atmospheric'],7LowgK4Nyv55acdvCg3Zs3,rock,0.00105,0.645,0.687,0.273,-6.812,135.756,0.526
Bricks and Mortar,Editors,['atmospheric'],7f9pfJC8kDwO6mONchIqwx,indie,3.21E-05,0.554,0.788,0.0956,-5.761,144.027,0.657
The One With the Wurlitzer,American Football,['atmospheric'],3LdT7JYN6LCXUFnh0uaxgp,indie,0.547,0.533,0.66,0.098,-10.832,122.269,0.225
Some Riot,Elbow,['atmospheric'],1oHBNnmCTH7frr8AOS3DLq,alternative,0.91,0.153,0.358,0.357,-9.657,80.064,0.0376
Velvet,The Big Pink,['atmospheric'],1qailpFA7q3sGSiABNfyEV,indie,0.000191,0.389,0.661,0.194,-5.45,175.951,0.324
Tears in Rain,Vangelis,['atmospheric'],2LxEIWrZkzfc55c3rk05DH,soundtrack,0.0767,0.21,0.155,0.352,-25.255,96.349,0.0379
Words,Doves,['atmospheric'],7hohAnOPopeo4JB70c3wst,indie,0.0805,0.451,0.934,0.138,-3.887,97.001,0.487
Cedars of Lebanon,U2,['atmospheric'],3eF5V27YDEKNjjZXkikLIc,rock,0.683,0.382,0.285,0.109,-15.651,180.94,0.159
Tsunami,Manic Street Preachers,['atmospheric'],35WlJp4nnLOqGNGl0a83HA,rock,0.00867,0.531,0.83,0.355,-5.799,112.987,0.415
Satellite,TV on the Radio,['atmospheric'],7ErH0181v4zPH9viN6Z8tr,indie,0.000109,0.346,0.713,0.159,-8.021,202.572,0.0781
Dice,Finley Quaye,"['atmospheric', 'soft']",2NxR8uqQ4AMV8lk09xfqFV,indie,0.0246,0.622,0.445,0.0871,-7.644,111.125,0.197
Facades,Philip Glass,['atmospheric'],17Ymh369W4qCPXYzndYurO,classical,0.936,0.126,0.0585,0.0979,-19.722,71.019,0.0704
Neighbor,Band of Horses,"['atmospheric', 'quirky']",0wT8NY0YZBuCJt6oXAP50k,indie,0.0118,0.164,0.297,0.132,-8.89,64.844,0.151
Find My Way,Nine Inch Nails,['atmospheric'],1mbd1JnkpVc1RaZH6rRPqE,alternative,0.209,0.619,0.446,0.106,-8.687,149.988,0.427
Welcome to Lunar Industries,Clint Mansell,['atmospheric'],4NkxNXR19hl20qlB2DOgAx,soundtrack,0.88,0.272,0.284,0.121,-17.183,111.642,0.0364
"An Ending, a Beginning",Dustin O'Halloran,['atmospheric'],321kAwKSTFjsQznjLpbfD9,piano,0.977,0.277,0.226,0.108,-17.855,137.125,0.222
Last Days of Disco,Yo La Tengo,['atmospheric'],3W7vMJcNjOPXpHcsUOtDVt,indie,0.466,0.515,0.311,0.0546,-16.4,139.691,0.403
Bijou,Queen,['atmospheric'],6BULYluyVj6j2HCRRiUH67,rock,0.93,0.181,0.389,0.352,-9.769,68.417,0.056
The Man Who Told Everything,Doves,['atmospheric'],1f6ZLti9XIYQlMzunWXnus,indie,0.427,0.547,0.603,0.112,-8.423,147.033,0.27
Cece's Interlude,Drake,['atmospheric'],2G7QCDuRM7rTj0pX21e0xk,hip-hop,0.0549,0.473,0.603,0.115,-6.875,94.984,0.234
Lust,The Raveonettes,['atmospheric'],5KtR1jAWiUQYbuatyV1vk7,indie,0.197,0.643,0.719,0.107,-5.175,107.003,0.291
The Empty Page,Sonic Youth,['atmospheric'],081MBpHg0quLggkWgBQUcS,alternative,0.111,0.572,0.577,0.0924,-12.387,123.309,0.17
The Whale Song,Modest Mouse,['atmospheric'],5wzUTd5rsxCc1Dt0C9a27B,indie,0.000691,0.299,0.768,0.364,-4.525,119.544,0.534
Always,Junip,['atmospheric'],5xpRSf6jKzI8RqOgOyQGVW,indie,0.273,0.459,0.752,0.123,-12.518,95.563,0.633
Teignmouth,Patrick Wolf,['atmospheric'],3ANSthIGsQ4xj9EBEuRNka,indie,0.078,0.47,0.828,0.877,-6.391,119.916,0.0918
The Crying of Lot G,Yo La Tengo,['atmospheric'],5xne48NPEBgonH7PD5Y9P1,indie,0.726,0.53,0.241,0.0867,-16.7,105.139,0.232
Rise,Doves,['atmospheric'],06Alk3UcvL1ku0zQB59GSe,indie,0.00322,0.3,0.804,0.247,-7.997,98.878,0.269
Electric Blue,The Cranberries,['atmospheric'],2ZlWxTsv7PE6jGmEYB7s2E,rock,0.122,0.434,0.535,0.0894,-7.312,80.014,0.22
Go In,Warpaint,['atmospheric'],0u7b962gVZ5abRQKyJuExd,indie,0.728,0.517,0.341,0.22,-13.575,140.013,0.576
Rain on Tin,Sonic Youth,['atmospheric'],4XG4LalV67aatvPyLv41sl,indie,0.000871,0.39,0.803,0.0776,-10.178,124.859,0.357
Stormy High,Black Mountain,"['atmospheric', 'trippy']",08Uyn0yY9YojWqRX0RPeFg,rock,0.00784,0.415,0.918,0.107,-6.128,120.105,0.518
King Wizard,Kid Cudi,['atmospheric'],4bFOo0IbTRXQBXNWEpGxXX,rap,0.0385,0.723,0.613,0.111,-7.502,139.988,0.378
Get Miles,Gomez,['atmospheric'],0abSUvuIf7nh4zm9q2Tan6,rock,0.000142,0.317,0.54,0.104,-10.539,81.873,0.157
If You Wear That Velvet Dress,U2,['atmospheric'],1khfmZTlbEsCi0VXylEJSQ,rock,0.445,0.402,0.244,0.0989,-19.695,163.168,0.324
Undivided,Thirteen Senses,['atmospheric'],70OU4ix8Y9kecFMpwTW10T,indie,0.276,0.411,0.214,0.116,-10.323,80.033,0.119
Walk in Fire,Doves,['atmospheric'],0kM7b0c8AWGxwn8sbgrIbn,indie,0.00483,0.271,0.932,0.288,-5.873,110.023,0.197
If You're Never Gonna Move,Jessie Ware,"['atmospheric', 'calm', 'quiet']",2J67vlZ7LqcLcODKksoBpI,pop,0.247,0.6,0.56,0.112,-10.061,101.013,0.823
A Storm Is Coming,Hans Zimmer,['atmospheric'],0Pq2FCM8C2NphCy4m6UNBx,soundtrack,0.111,0.251,0.0636,0.111,-29.484,96.301,0.0784
The Bed,Lou Reed,['atmospheric'],0Vs6ejbfUkJ0Fd63t8FE7F,rock,0.51,0.548,0.202,0.111,-16.763,159.209,0.0388
